time,PKG,GPU
1746537231.2550,37607,56736
1746537231.5050,39035,56351
1746537231.7550,40725,59977
1746537232.0050,37907,56643
1746537232.2550,38766,56351
1746537232.5060,39595,62779
1746537232.7560,39022,56541
1746537233.0060,38087,56472
1746537233.2560,38108,63071
1746537233.5060,38504,56569
1746537233.7570,38622,56643
1746537234.0060,38453,63071
1746537234.2580,38420,56574
1746537234.5060,40504,56472
1746537234.7590,38109,58203
1746537235.0070,38063,56448
1746537235.2600,40152,56351
1746537235.5070,36686,56838
1746537235.7570,38109,56541
1746537236.0070,39887,61512
1746537236.2570,37876,56448
1746537236.5070,39031,56448
1746537236.7580,39540,62876
1746537237.0080,38739,56448
1746537237.2580,38024,56448
1746537237.5080,39331,64241
1746537237.7580,38508,56476
1746537238.0080,38308,56448
1746537238.2580,37149,61999
1746537238.5080,36172,56667
1746537238.7580,40218,56351
1746537239.0090,37058,57716
1746537239.2590,38180,56541
1746537239.5090,39944,60050
1746537239.7590,34436,62974
1746537240.0090,38335,56569
1746537240.2590,37526,56356
1746537240.5100,37641,62487
1746537240.7580,32558,67229
1746537241.0110,36627,66547
1746537241.2600,36907,66547
1746537241.5130,36636,66775
1746537241.7600,36838,67911
1746537242.0130,36905,71899
1746537242.2610,36886,68301
1746537242.5100,36790,67945
1746537242.7610,36906,65800
1746537243.0110,36782,68042
1746537243.2610,36661,67521
1746537243.5110,36786,68295
1746537243.7610,36947,67457
1746537244.0110,36868,67327
1746537244.2610,36791,69103
1746537244.5110,36669,68805
1746537244.7610,36842,67819
1746537245.0120,36764,68685
1746537245.2620,36818,66352
1746537245.5120,36180,67446
1746537245.7620,36720,67034
1746537246.0120,36801,68919
1746537246.2620,36675,69951
1746537246.5120,36881,67716
1746537246.7640,36398,67229
1746537247.0110,34398,56639
1746537247.2640,36612,56671
1746537247.5130,39127,56569
1746537247.7650,36348,63097
1746537248.0100,32579,56671
1746537248.2610,37283,56541
1746537248.5130,37752,63656
1746537248.7630,33582,56569
1746537249.0120,35862,56736
1746537249.2640,38310,62389
1746537249.5140,33997,56569
1746537249.7640,35126,56643
1746537250.0140,39100,62292
1746537250.2640,37696,56643
1746537250.5140,37366,56448
1746537250.7650,39190,62292
1746537251.0140,34925,56671
1746537251.2620,35991,56448
1746537251.5150,39198,62097
1746537251.7650,34105,56569
1746537252.0150,35466,56448
1746537252.2650,39305,62584
1746537252.5170,37568,56448
1746537252.7640,37612,56448
1746537253.0170,38405,62876
1746537253.2650,33660,56476
1746537253.5130,35310,56541
1746537253.7660,38430,62487
1746537254.0200,37069,56643
1746537254.2640,36449,56546
1746537254.5170,38289,62876
1746537254.7660,37487,56541
1746537255.0160,37614,56541
1746537255.2670,37586,62876
1746537255.5170,37913,56643
1746537255.7650,36260,56448
1746537256.0170,38131,62292
1746537256.2670,37445,56541
1746537256.5160,36547,56351
1746537256.7680,37659,62487
1746537257.0170,37710,56448
1746537257.2670,37455,56351
1746537257.5180,37226,62876
1746537257.7680,36377,56379
1746537258.0180,39905,56546
1746537258.2690,37140,61415
1746537258.5180,37533,56351
1746537258.7700,40435,56351
1746537259.0180,36913,56667
1746537259.2660,38194,56351
1746537259.5190,39963,62097
1746537259.7720,37304,56643
1746537260.0170,37689,56448
1746537260.2730,39484,62389
1746537260.5190,38092,56546
1746537260.7670,38161,56448
1746537261.0200,38464,61220
1746537261.2690,38319,56546
1746537261.5190,37504,56351
1746537261.7700,38099,62876
1746537262.0200,38473,56448
1746537262.2680,38153,56448
1746537262.5200,38274,59860
1746537262.7700,38112,56374
1746537263.0190,37384,56448
1746537263.2700,38340,64046
1746537263.5210,38599,56541
1746537263.7700,37302,56448
1746537264.0210,38250,62389
1746537264.2710,38330,56546
1746537264.5220,38562,56351
1746537264.7710,37924,62779
1746537265.0230,38695,56379
1746537265.2710,38185,56351
1746537265.5250,37518,61999
1746537265.7720,38174,56379
1746537266.0220,39429,56448
1746537266.2720,37504,62974
1746537266.5220,37138,56374
1746537266.7710,40670,56448
1746537267.0220,36209,56374
1746537267.2730,33508,56379
1746537267.5230,34101,69172
1746537267.7730,36802,68295
1746537268.0230,36818,67251
1746537268.2740,37072,68209
1746537268.5230,36952,67624
1746537268.7750,36881,66288
1746537269.0230,37104,66775
1746537269.2770,37088,68301
1746537269.5240,36870,67521
1746537269.7740,36858,66970
1746537270.0240,36840,67917
1746537270.2740,37168,69957
1746537270.5240,37183,67819
1746537270.7740,37084,66678
1746537271.0240,37168,65963
1746537271.2740,36779,67034
1746537271.5250,37095,67327
1746537271.7750,37057,67224
1746537272.0270,37064,67808
1746537272.2750,36774,67034
1746537272.5300,37016,67711
1746537272.7750,36856,68810
1746537273.0250,36933,66093
1746537273.2760,36725,68404
1746537273.5260,36800,67945
1746537273.7740,34630,56769
1746537274.0260,36139,56764
1746537274.2740,37296,56639
1746537274.5260,39909,56667
1746537274.7780,35459,56569
1746537275.0260,33437,56472
1746537275.2760,40205,56643
1746537275.5280,36573,62779
1746537275.7770,37592,56639
1746537276.0270,39160,56569
1746537276.2790,35930,56764
1746537276.5270,31920,56667
1746537276.7770,33113,56569
