time,PKG,GPU
1746712407.9020,40836,8029
1746712408.1510,38924,8128
1746712408.4000,40538,7934
1746712408.6520,36809,8029
1746712408.9010,38439,8029
1746712409.1520,40739,8029
1746712409.4040,38847,8519
1746712409.6530,38673,8031
1746712409.9030,40496,7737
1746712410.1520,38578,8128
1746712410.4020,39307,8132
1746712410.6530,40238,8128
1746712410.9030,38699,7933
1746712411.1530,40503,8132
1746712411.4020,39852,7933
1746712411.6520,38991,8225
1746712411.9030,40659,7934
1746712412.1540,36354,8519
1746712412.4030,38595,8029
1746712412.6540,40809,8032
1746712412.9040,38716,7933
1746712413.1540,38641,8519
1746712413.4050,40716,8128
1746712413.6540,38455,8031
1746712413.9050,40145,8132
1746712414.1550,39198,8714
1746712414.4040,38104,7933
1746712414.6550,40723,8036
1746712414.9050,38720,7835
1746712415.1550,37818,8811
1746712415.4060,40688,8128
1746712415.6550,38638,8128
1746712415.9060,38538,7840
1746712416.1560,40437,8908
1746712416.4050,38514,8225
1746712416.6550,39551,8132
1746712416.9060,39723,8128
1746712417.1560,38808,8617
1746712417.4070,40742,8324
1746712417.6570,38833,8029
1746712417.9070,37801,8036
1746712418.1560,40649,9105
1746712418.4070,38839,8128
1746712418.6560,39544,8035
1746712418.9070,40263,8128
1746712419.1570,39079,9399
1746712419.4080,40872,8032
1746712419.6570,38584,8324
1746712419.9080,38142,7933
1746712420.1580,40549,8029
1746712420.4080,38344,8128
1746712420.6570,38717,8324
1746712420.9080,40822,7737
1746712421.1570,37839,8225
1746712421.4080,38884,8329
1746712421.6580,40579,8029
1746712421.9090,39074,8031
1746712422.1590,39031,7937
1746712422.4090,40563,8129
1746712422.6570,38810,8225
1746712422.9090,40874,8128
1746712423.1590,37931,7931
1746712423.4080,38675,8031
1746712423.6590,40818,8324
1746712423.9090,37873,7933
1746712424.1600,38816,8231
1746712424.4100,40020,7931
1746712424.6590,38280,7933
